raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
房间和走廊里味道很重，楼外下面马路上的声音很吵，早上隔壁的电视机的声音听的很清楚，可以当闹钟使用，但时间是隔壁定的，没有给“闹钟”定时，结帐的时候发票没有给我盖章，总的感觉是让人失望。今后不会再住了。,房间和走廊里味道很重 楼外下面马路上的声音很吵 早上隔壁的电视机的声音听的很清楚 可以当闹钟使用 但时间是隔壁定的 没有给 闹钟 定时 结帐的时候发票没有给我盖章 总的感觉是让人失望 今后不会再住了,ChnSentiCorp,0,5.0,5
其实大品牌用的东西和小厂的没啥太大的不同，买的就是质量控制体系和售后，特别是笔记本电脑。 一般的上网和文件处理，看看照片啥的足够用了， 盲目的要求高配置没啥意思的， 用两年再换新的。,其实大品牌用的东西和小厂的没啥太大的不同 买的就是质量控制体系和售后 特别是笔记本电脑 一般的上网和文件处理 看看照片啥的足够用了 盲目的要求高配置没啥意思的 用两年再换新的,ChnSentiCorp,1,5.0,5
辣油很重，慎点~,辣油很重 慎点,WAIMAI,0,0.8,1
楼下的车都纷纷被淹了[泪] 我在这里: #强佑清河新城# http://t.cn/zOguuu4,楼下的车都纷纷被淹了 泪 我在这里,WEIBO,0,5.0,5
超时！但是态度挺好。说是第一天上班，勉强给个三星。,超时 但是态度挺好 说是第一天上班 勉强给个三星,WAIMAI,0,2.3,2
"标准的三星标准,跟五星标准是一样的,只是档次看着会低些,但是很干净.房间也比较大.有的房间有小冰箱,有的没有.服务很到位.环境也不错.网速很快,而且不收钱.可以预授权,结帐很快.",标准的三星标准 跟五星标准是一样的 只是档次看着会低些 但是很干净 房间也比较大 有的房间有小冰箱 有的没有 服务很到位 环境也不错 网速很快 而且不收钱 可以预授权 结帐很快,ChnSentiCorp,1,5.0,5
推荐给每一个希望自己独立和清醒的人。尤其是在国内近年有很多各种各样的邪教，传销。对于辨别这个团体游很大的帮助。也帮助我认识到为什么华人总是成为其他国家民族暴力攻击的对象。华人在外面太低调了，以致失去自我，缺乏独立的人格，民族品格和国格，不够维护自己的尊严。所以很容易成为其他国家民族假想的泰迪熊的对象。结合《我们要有尊严的活着》能知道我们要怎么做。,推荐给每一个希望自己独立和清醒的人 尤其是在国内近年有很多各种各样的邪教 传销 对于辨别这个团体游很大的帮助 也帮助我认识到为什么华人总是成为其他国家民族暴力攻击的对象 华人在外面太低调了 以致失去自我 缺乏独立的人格 民族品格和国格 不够维护自己的尊严 所以很容易成为其他国家民族假想的泰迪熊的对象 结合 我们要有尊严的活着 能知道我们要怎么做,ChnSentiCorp,1,5.0,5
"因为急切所以在网上多处搜索了最后的终结篇结局,其实结局已经了然,不过因为读他的过程比较特别,所以,当读第一本时就决定了,四本自己必须都要拥有,而且这套的确很值,我的同事们几乎每人都是轮流读了一遍,最后这本到手时,我都没能读完就借同事读了.看了中间的一部分,还是以往的那种感动,字里行间的细细的情感,虽然不是前几部那样轰烈,可是,依然我爱.也想亲眼读完这个美丽而悲伤的故事的结局.所以.",因为急切所以在网上多处搜索了最后的终结篇结局 其实结局已经了然 不过因为读他的过程比较特别 所以 当读第一本时就决定了 四本自己必须都要拥有 而且这套的确很值 我的同事们几乎每人都是轮流读了一遍 最后这本到手时 我都没能读完就借同事读了 看了中间的一部分 还是以往的那种感动 字里行间的细细的情感 虽然不是前几部那样轰烈 可是 依然我爱 也想亲眼读完这个美丽而悲伤的故事的结局 所以,ChnSentiCorp,1,0.1,0
你没有那么性感的胡子[哈哈]//@卖男孩的胖火柴: 是说我瘦了以后就变这样吗？//@解放同学: @烟雨肥娄 怎么和@卖男孩的胖火柴 [晕]这么像,你没有那么性感的胡子 哈哈 是说我瘦了以后就变这样吗 怎么和 晕 这么像,WEIBO,0,0.8,1
味道不错！店家态度也好！支持！！！,味道不错 店家态度也好 支持,WAIMAI,1,5.0,5
拔牙前的最好一餐[泪][泪][泪][泪][泪],拔牙前的最好一餐 泪 泪 泪 泪 泪,WEIBO,0,5.0,5
这一单不错，完全满足需求,这一单不错 完全满足需求,WAIMAI,1,5.0,5
[嘻嘻] //@无趣青主:漂亮[good]宝贝不少呀 笑哥[嘻嘻]//@歌手含笑: 谢谢 //@魏ormonde:好看,嘻嘻 笑哥 嘻嘻 谢谢,WEIBO,1,2.9,3
回课回开了！[衰][衰][吃惊],回课回开了 衰 衰 吃惊,WEIBO,0,4.2,4
xp下的驱动是个问题，有些热键不能用，声音不行，据说是驱动问题，不知道怎么办？屏幕效果一般，要是led就好了，屏幕检测的生产日期是2006 第一周。,xp下的驱动是个问题 有些热键不能用 声音不行 据说是驱动问题 不知道怎么办 屏幕效果一般 要是led就好了 屏幕检测的生产日期是2006 第一周,ChnSentiCorp,0,5.0,5
今天还是很快的。。。。,今天还是很快的,WAIMAI,1,0.9,1
thinkpad系列不用多说，而且还赠送1g内存， 温度控制的非常好，噪音也不大， 光驱转起来挺猛，但能接受,thinkpad系列不用多说 而且还赠送1g内存 温度控制的非常好 噪音也不大 光驱转起来挺猛 但能接受,ChnSentiCorp,1,5.0,5
在我穷的如此多娇的时候预约了人生第一件日牌[抓狂]VM的花柄实在太华丽啦！,在我穷的如此多娇的时候预约了人生第一件日牌 抓狂 VM的花柄实在太华丽啦,WEIBO,0,4.6,5
一般般'不是很好吃。。,一般般 不是很好吃,WAIMAI,0,2.0,2
这是本人用携程预定的最糟糕的酒店，建议取消该酒店的合作。,这是本人用携程预定的最糟糕的酒店 建议取消该酒店的合作,ChnSentiCorp,0,2.5,2
小微！同城君我的第一次就是个0????都不能是个1么[泪][泪]//@微探店:#深夜发吃报复社会#对于同城君的要求，小微表示很无奈啊~小微不能说亏心话啊~此面卖相不佳，你确定厨师在炒的过程中没有偷吃么？？？不要负分这个愿望小微就满足你好了，0分。带上你被厨师偷吃过的面，滚来滚去吧~[围观],小微 同城君我的第一次就是个0 都不能是个1么 泪 泪,WEIBO,0,1.6,2
大冷天的，快递小哥跟热情，准时，辛苦辛苦，很感谢,大冷天的 快递小哥跟热情 准时 辛苦辛苦 很感谢,WAIMAI,1,2.1,2
酒店设施陈旧，估计已经10年没有更新。壁纸、浴缸漆面剥落，马桶盖已损坏，空调系统基本瘫痪，噪音较大暖风几乎没有，入住酒店其内部停车场仍要收费。建议偕程应定期对推荐酒店进行筛选，合格酒店进行保留，不合格酒店进行剔除，这样才能保证服务的总体品质。,酒店设施陈旧 估计已经10年没有更新 壁纸 浴缸漆面剥落 马桶盖已损坏 空调系统基本瘫痪 噪音较大暖风几乎没有 入住酒店其内部停车场仍要收费 建议偕程应定期对推荐酒店进行筛选 合格酒店进行保留 不合格酒店进行剔除 这样才能保证服务的总体品质,ChnSentiCorp,0,5.0,5
非常难吃，味道淡，肥肉多，特别腻，吃了一半就扔了,非常难吃 味道淡 肥肉多 特别腻 吃了一半就扔了,WAIMAI,0,5.0,5
送餐特别慢。等了快一个半小时。说好了有事有急事。还是等了好长时间,送餐特别慢 等了快一个半小时 说好了有事有急事 还是等了好长时间,WAIMAI,0,3.0,3
键盘上的键敲得稍微快点的时候，有些字母明明敲了，但是就是没上去。好像主要是在左边的键。,键盘上的键敲得稍微快点的时候 有些字母明明敲了 但是就是没上去 好像主要是在左边的键,ChnSentiCorp,0,5.0,5
味道好！名店质量有保障！送餐速度也很快！,味道好 名店质量有保障 送餐速度也很快,WAIMAI,1,5.0,5
口味还不错，挺满意的！,口味还不错 挺满意的,WAIMAI,1,5.0,5
宇宙的味道，很好吃！,宇宙的味道 很好吃,WAIMAI,1,3.0,3
百度送餐太快了，店家准备菜品也是速度。小炒藕片每次必点，还有干锅花菜。炸馒头片很香。宫保鸡丁太甜了，总体感觉非常好,百度送餐太快了 店家准备菜品也是速度 小炒藕片每次必点 还有干锅花菜 炸馒头片很香 宫保鸡丁太甜了 总体感觉非常好,WAIMAI,1,5.0,5
餐不错，速度慢,餐不错 速度慢,WAIMAI,0,0.9,1
@相濡以沫默默相惜 //@混蛋是如何炼成地:[爱你]超级喜 欢珍妮的情感博 文。这个微薄感动了很多人[心][爱你]，恋爱中的情侣值得一看！[赞],欢珍妮的情感博 文 这个微薄感动了很多人 心 爱你 恋爱中的情侣值得一看 赞,WEIBO,1,5.0,5
[哈哈]//@混血大大大M: [哈哈]笑疯了~~~~~~~~~~~~~~~???,哈哈 哈哈 笑疯了,WEIBO,1,5.0,5
色即是空，空即是色。。。。念给你听的！哈哈。。。 //@火车睡着了:[嘻嘻] 你看见什么了这是？口水都当啷下来了,色即是空 空即是色 念给你听的 哈哈 你看见什么了这是 口水都当啷下来了,WEIBO,1,1.7,2
"今天很不好,晚四十分钟了还没送过来,还单方面完成订单,说好的超时打折也没有！,没有！！",今天很不好 晚四十分钟了还没送过来 还单方面完成订单 说好的超时打折也没有 没有,WAIMAI,0,2.5,2
"10月25日入住单人大床间一晚,感觉较差: 1.晚上22:30左右入住,前台接待很冷淡,无笑容,感觉不亲切; 2. 最可怕的是冲澡3分钟后淋浴龙头停水,2分钟以后浴缸龙头也完全停水.没办法浴室内打电话给大堂,说派人上来看一下,这时发现房间内未配浴袍.后大堂副理上来,告诉也有其它房间有类似情况,因最近酒店附近管理维修.只是建议给换房间",10月25日入住单人大床间一晚 感觉较差 1 晚上22 30左右入住 前台接待很冷淡 无笑容 感觉不亲切 2 最可怕的是冲澡3分钟后淋浴龙头停水 2分钟以后浴缸龙头也完全停水 没办法浴室内打电话给大堂 说派人上来看一下 这时发现房间内未配浴袍 后大堂副理上来 告诉也有其它房间有类似情况 因最近酒店附近管理维修 只是建议给换房间,ChnSentiCorp,0,1.4,1
这本书是和那本“别叫我英文单词书”一起买的，收到后单封面就看出高低了，翻翻内容和版面设计，这本书真的太一般了只能说，一直放着没有读的欲望，到现在也没翻出10页；内容有一些不太专业，不值得看个人感觉,这本书是和那本 别叫我英文单词书 一起买的 收到后单封面就看出高低了 翻翻内容和版面设计 这本书真的太一般了只能说 一直放着没有读的欲望 到现在也没翻出10页 内容有一些不太专业 不值得看个人感觉,ChnSentiCorp,0,1.8,2
宾馆竟然不能提供网络调试服务，我做了一次兼职的网管，呵呵！很有面子，去得那天天气冷，刚开始有点不太适应，要空调遥控器，说现在不提供；要加被子，说没有，当时很郁闷，不过做了兼职网管之后很快就提供了这两样东西，很开心 另外，前台太小，性价比不高 补充点评 2007年10月22日 ： 顺便说一下，前台竟然不知道长途电话的收费标准,宾馆竟然不能提供网络调试服务 我做了一次兼职的网管 呵呵 很有面子 去得那天天气冷 刚开始有点不太适应 要空调遥控器 说现在不提供 要加被子 说没有 当时很郁闷 不过做了兼职网管之后很快就提供了这两样东西 很开心 另外 前台太小 性价比不高 补充点评 2007年10月22日 顺便说一下 前台竟然不知道长途电话的收费标准,ChnSentiCorp,0,5.0,5
深圳看来不堵车，路真空，北京啥时候也能这样啊[抓狂],深圳看来不堵车 路真空 北京啥时候也能这样啊 抓狂,WEIBO,0,3.5,3
4能加百D//@冷笑话精选: 哥看完就阵亡了。。。[哈哈],4能加百D 哥看完就阵亡了 哈哈,WEIBO,1,0.2,0
汁儿家的果汁是我喝过最好的，坚持下去哟，外卖小哥很给力，超快的，谢谢啦！,汁儿家的果汁是我喝过最好的 坚持下去哟 外卖小哥很给力 超快的 谢谢啦,WAIMAI,1,5.0,5
不是高峰期订餐，还是很快滴！,不是高峰期订餐 还是很快滴,WAIMAI,1,0.7,1
嘎嘎…我“模仿” 他涅！//@阎品红:姿势一样伐？[哈哈] [偷笑],嘎嘎 我 模仿 他涅 偷笑,WEIBO,1,2.9,3
耗子哥，我在内蒙等你，你来给我当导游！[哈哈][哈哈][哈哈]//@耗子招笑儿:生日快乐哈。眼看着你从呼和浩特百灵成长为鄂尔多斯雄鹰，我这毛乌素沙漠土拨鼠替你高兴。早点儿凤凰涅磐早点儿回来啊，回来你就是乌兰巴托黑天鹅了，我们都去海拉尔看你去。[亲亲],耗子哥 我在内蒙等你 你来给我当导游 哈哈 哈哈 哈哈,WEIBO,1,5.0,5
送到了几天后才发现，书的后半部分印刷严重错误，居然有四十多页是倒置的，我在当当是VIP了，第一次发现这种情况，而且倒置的部分还缺页，这么严重的印刷错误，当当入库的时候如何验货的？出库的时候又是如何验货的？申请退货这么多天了，也没反应。要是这周再不退，继续投诉。气晕了。还有，这本书内容太空了，只是表面的交流。狂不喜欢。,送到了几天后才发现 书的后半部分印刷严重错误 居然有四十多页是倒置的 我在当当是VIP了 第一次发现这种情况 而且倒置的部分还缺页 这么严重的印刷错误 当当入库的时候如何验货的 出库的时候又是如何验货的 申请退货这么多天了 也没反应 要是这周再不退 继续投诉 气晕了 还有 这本书内容太空了 只是表面的交流 狂不喜欢,ChnSentiCorp,0,5.0,5
小炒肉真心不是湖南小炒肉，坦白讲肉炒太老了，不推荐。鸭头不错,小炒肉真心不是湖南小炒肉 坦白讲肉炒太老了 不推荐 鸭头不错,WAIMAI,1,4.8,5
体操女团没拿到奖牌，采访时她们都很伤心，弄得我也眼泪汪汪的[泪]，没关系小姑娘们，你们已经尽力了，胜败乃兵家常事，明天还是要继续！[太阳],体操女团没拿到奖牌 采访时她们都很伤心 弄得我也眼泪汪汪的 泪 没关系小姑娘们 你们已经尽力了 胜败乃兵家常事 明天还是要继续 太阳,WEIBO,0,0.9,1
