raw_text,cleaned_text,domain,sentiment,intensity,intensity_level
看完这本书，觉得很不错。推荐给同事和朋友，让她们也从中学习学习，感觉真的是受益匪浅！好多事情都是我曾经经历过的，只是当时没有意识到自己的行为会给孩子造成那么大的影响，有些后悔！不知道现在开始是不是来得及？,看完这本书 觉得很不错 推荐给同事和朋友 让她们也从中学习学习 感觉真的是受益匪浅 好多事情都是我曾经经历过的 只是当时没有意识到自己的行为会给孩子造成那么大的影响 有些后悔 不知道现在开始是不是来得及,ChnSentiCorp,1,4.5,4
//@女人不扯蛋就是白活: 楼上两位女神在哭//@芜湖移动官方微博:女神，是时候用中国移动4G啦~(???)/全国各大城市4G都覆盖完好了，田间到地头，全国各地跑，移动4G少不了//@中国联通: 女神，“沃4G”等你好久了[爱你][鲜花],楼上两位女神在哭 女神 沃4G 等你好久了 爱你 鲜花,WEIBO,1,5.0,5
芝士非常多,芝士非常多,WAIMAI,1,2.5,2
众生晕我独醒//@歪小点创意工作室:独晕晕不如众晕晕 [晕],众生晕我独醒 晕,WEIBO,0,4.2,4
随着孩子的长大，这本书居然成了孩子的最爱（1岁7个月），连着2个多月，睡前必要这本书。孩子最喜欢的就是最后一页，有时候讲着讲着，就一下子翻到最后，当我说大卫的妈妈说“我爱你的时候”，宝贝女儿也抬头等我说“我爱你”,随着孩子的长大 这本书居然成了孩子的最爱 1岁7个月 连着2个多月 睡前必要这本书 孩子最喜欢的就是最后一页 有时候讲着讲着 就一下子翻到最后 当我说大卫的妈妈说 我爱你的时候 宝贝女儿也抬头等我说 我爱你,ChnSentiCorp,0,5.0,0
对于这本书，我有些抵制的。画面全是一团糟糕，感觉 还是不给孩子看的好。。。。。。,对于这本书 我有些抵制的 画面全是一团糟糕 感觉 还是不给孩子看的好,ChnSentiCorp,0,0.1,0
烤漆个人感觉比惠普的好点，发热控制得不错，感觉比我以前用的惠普散热好一些。喇叭够响，屏幕效果还行，虽然比不上SONY的。256M的显卡目前跑游戏还够用。,烤漆个人感觉比惠普的好点 发热控制得不错 感觉比我以前用的惠普散热好一些 喇叭够响 屏幕效果还行 虽然比不上SONY的 256M的显卡目前跑游戏还够用,ChnSentiCorp,1,1.4,1
内存是2条，若升级，必须废除至少一条，有点浪费，该为用户着想一点。USB接口有点紧，内存藏盖板偏紧，硬压才能盖平。,内存是2条 若升级 必须废除至少一条 有点浪费 该为用户着想一点 USB接口有点紧 内存藏盖板偏紧 硬压才能盖平,ChnSentiCorp,0,0.8,1
回复@雒尘LC:木有正面也是胜利，哈哈，反得瑟中。[哈哈] //@雒尘LC:@东木DM 这张看得到你，看不到我，哈哈哈~~我得瑟了~~,回复 这张看得到你 看不到我 哈哈哈 我得瑟了,WEIBO,1,3.1,2
感觉一般般，道理都知道，但没有操作指导性。大概刚入社会的小女生可以看看，扩展一下思路。,感觉一般般 道理都知道 但没有操作指导性 大概刚入社会的小女生可以看看 扩展一下思路,ChnSentiCorp,0,0.8,1
送的早到了半个小时，味道很棒,送的早到了半个小时 味道很棒,WAIMAI,1,0.4,0
好喜庆啊，伴郎给伴娘系领结[嘻嘻] //@lev5a:@我宋琪啊 //@rallumer-les-etoiles: 这图能让我活活乐一宿！,好喜庆啊 伴郎给伴娘系领结 嘻嘻 这图能让我活活乐一宿,WEIBO,1,5.0,5
"不错,周围很热闹,出行方便,更不愁找吃饭的地方。去浅水湾、赤柱、海洋公园(正门)可搭973巴士,车站就在附近。房间是小点,但性价比上还能接受。门童服务态度很好,问路什么的都很热心,尽管普通话不是很好。但大堂办住宿的女士感觉不太适合服务行业。也不是态度不好,但没有笑脸不说,还总是皱着眉头。",不错 周围很热闹 出行方便 更不愁找吃饭的地方 去浅水湾 赤柱 海洋公园 正门 可搭973巴士 车站就在附近 房间是小点 但性价比上还能接受 门童服务态度很好 问路什么的都很热心 尽管普通话不是很好 但大堂办住宿的女士感觉不太适合服务行业 也不是态度不好 但没有笑脸不说 还总是皱着眉头,ChnSentiCorp,1,1.4,0
哈！终于可以打分！五星！！！非常赞！,哈 终于可以打分 五星 非常赞,ChnSentiCorp,1,5.0,5
个人觉得此书一般，从中没有得到什么有益的启迪！是翻译的问题，还是我理解的问题呢？有时候觉得不知道作者到底要给父母什么样的建议。,个人觉得此书一般 从中没有得到什么有益的启迪 是翻译的问题 还是我理解的问题呢 有时候觉得不知道作者到底要给父母什么样的建议,ChnSentiCorp,0,0.1,0
笔记本还是不错的，要是我自己用，linux也凑合了，无奈是给家里人买的，只能改XP,笔记本还是不错的 要是我自己用 linux也凑合了 无奈是给家里人买的 只能改XP,ChnSentiCorp,1,3.2,3
今天还是很快的。。。。,今天还是很快的,WAIMAI,1,0.9,1
"总体还行，在景区边,环境和空气都是不错的，不过我们去的时候还在改建(好象去年就的扩建了，怎么这么长时间啊)，环境就打了折扣了。我们住的丽景楼三楼顶头好象是319室，窗口对的不知是什么机房，有嗡嗡声，影响休息，与服务台反映后换了房间。餐厅菜的品种少，味道一般。等改建好了后，应该是个不错的住地。",总体还行 在景区边 环境和空气都是不错的 不过我们去的时候还在改建 好象去年就的扩建了 怎么这么长时间啊 环境就打了折扣了 我们住的丽景楼三楼顶头好象是319室 窗口对的不知是什么机房 有嗡嗡声 影响休息 与服务台反映后换了房间 餐厅菜的品种少 味道一般 等改建好了后 应该是个不错的住地,ChnSentiCorp,1,2.7,3
"给家人买，周围的电脑专业同事都喜欢。我一直用IBM,维修少，故障率低。",给家人买 周围的电脑专业同事都喜欢 我一直用IBM 维修少 故障率低,ChnSentiCorp,1,2.5,2
送的太早，11点30就送来了公司没有下班！,送的太早 11点30就送来了公司没有下班,WAIMAI,0,2.8,3
锅贴里葱太多了,锅贴里葱太多了,WAIMAI,0,1.6,2
拿到手的时候不敢相信就那么点小盒子。呵呵。不过包装了两个盒子，还是比较保险的。只是外面的赠品都是用塑料包在一起的。机子打开，没有发现质量问题，坏点如期待的一样，千万不要也没有出现。整个机器完好。,拿到手的时候不敢相信就那么点小盒子 呵呵 不过包装了两个盒子 还是比较保险的 只是外面的赠品都是用塑料包在一起的 机子打开 没有发现质量问题 坏点如期待的一样 千万不要也没有出现 整个机器完好,ChnSentiCorp,1,1.1,1
"之前吃过很多次,不知道为什么今天是生的,吃一口只能丢掉",之前吃过很多次 不知道为什么今天是生的 吃一口只能丢掉,WAIMAI,0,0.1,0
总体来讲，对登封的印象比较差，基本上是脏乱差的典型！酒店的设施极端简陋，洗手间里连浴帘都没有，洗个澡满屋子的水！而且，没有挂衣服的地方。酒店里的餐厅，竟然不到7点去就已经黑灯瞎火了。总之比较阴暗老旧的酒店，条件很一般。 不过，地理位置不错，对面是超市，还有小吃一条街。,总体来讲 对登封的印象比较差 基本上是脏乱差的典型 酒店的设施极端简陋 洗手间里连浴帘都没有 洗个澡满屋子的水 而且 没有挂衣服的地方 酒店里的餐厅 竟然不到7点去就已经黑灯瞎火了 总之比较阴暗老旧的酒店 条件很一般 不过 地理位置不错 对面是超市 还有小吃一条街,ChnSentiCorp,0,2.2,2
很不好吃。,很不好吃,WAIMAI,0,2.0,2
饭挺好吃的，可是配送太慢了，晚了快一小时，无语，等的花都谢了。。。对配送员态度不大好了，感觉有点小内疚，可是确实好慢啊，等的脾气都上来了,饭挺好吃的 可是配送太慢了 晚了快一小时 无语 等的花都谢了 对配送员态度不大好了 感觉有点小内疚 可是确实好慢啊 等的脾气都上来了,WAIMAI,0,1.9,0
如题，这是我读了这本书最大的收获。我想，生生世世和我纠结在一起的人都已经出现了，或者说，我希望生生世世和我纠结在一起的人已经出现了——我的父母、我的丈夫、我的女儿，还有我的挚友。这本书还是有点拖沓，后部分表述的中心思想其实在前面全都阐明了。想对人生、生与死有更多的感悟，单看这本书还是不行的。,如题 这是我读了这本书最大的收获 我想 生生世世和我纠结在一起的人都已经出现了 或者说 我希望生生世世和我纠结在一起的人已经出现了 我的父母 我的丈夫 我的女儿 还有我的挚友 这本书还是有点拖沓 后部分表述的中心思想其实在前面全都阐明了 想对人生 生与死有更多的感悟 单看这本书还是不行的,ChnSentiCorp,1,2.2,3
我挨的要去哎，听滚石的歌长大的 //@Calvin_Zhu的Style:[哈哈]@游走的胖纸 你懂的！,我挨的要去哎 听滚石的歌长大的 你懂的,WEIBO,1,1.1,1
这大雪天的，快递员给力！辛苦快递员了,这大雪天的 快递员给力 辛苦快递员了,WAIMAI,1,1.6,2
味道很差，饭很油,味道很差 饭很油,WAIMAI,0,0.6,1
还是香港户口洋气点//@?浚?:[晕]//@哈以奔:@?浚? 四哥，你的北京户口终于办下来了！,还是香港户口洋气点 四哥 你的北京户口终于办下来了,WEIBO,0,0.4,0
看在这两个可爱的小姑娘面上大家买一盒吧[偷笑][嘻嘻]，新年好！ //@杨凯art:大理特色。[嘻嘻],看在这两个可爱的小姑娘面上大家买一盒吧 偷笑 嘻嘻 新年好,WEIBO,1,2.2,2
这么恶劣的天气真是辛苦外卖小哥了！！！,这么恶劣的天气真是辛苦外卖小哥了,WAIMAI,1,2.6,1
小小的上了回报纸[亲亲][亲亲] 我在:http://t.cn/zTVdAhI,小小的上了回报纸 亲亲 亲亲 我在,WEIBO,1,1.0,1
包装很精美，卷饼味道很棒！我喜欢！,包装很精美 卷饼味道很棒 我喜欢,WAIMAI,0,5.0,4
"米线好多,没有店里好吃,但是还可以啦",米线好多 没有店里好吃 但是还可以啦,WAIMAI,0,3.2,3
看来我一点儿都不中国[思考]//@中年瑛姑:女王说得对[嘻嘻] //@floraliang:对于男生帮女生拎包这事，我唯一的想法就是，我攒了那么多钱买的名牌包，还是搭配好一套衣服上街的，让男人拿着？？我没病吧我。我为什么要花钱买那么贵的包给别人拿！？//,看来我一点儿都不中国 思考,WEIBO,1,2.4,2
怎么没有王老吉，我还有一个王老吉,怎么没有王老吉 我还有一个王老吉,WAIMAI,0,2.2,2
"从我的角度来看,长得有点丑。Vista系统下面放720P的高清都有问题，画面一抖一抖的。没有蓝牙的。如果换成XP系统也许就没问题了。",从我的角度来看 长得有点丑 Vista系统下面放720P的高清都有问题 画面一抖一抖的 没有蓝牙的 如果换成XP系统也许就没问题了,ChnSentiCorp,0,3.1,3
迕逆！ //@其卡通王云飞:下手真狠，用东北话是混王八犊子  //@关皓天:[怒]你们也有老了的那一天！ //@张懿曼: 拳打南山敬老院，脚踢北海幼儿园~ 当代的大侠.你爹妈生的好儿子！~人渣！！！  //@志超没遛儿: 这几个逼孩崽子，我真就操他妈的了  //@富冠铭: 我承认看完视频后，老子手痒了……,迕逆 拳打南山敬老院 脚踢北海幼儿园 当代的大侠 你爹妈生的好儿子 人渣 这几个逼孩崽子 我真就操他妈的了 我承认看完视频后 老子手痒了,WEIBO,0,0.6,1
特别好，没有之一,特别好 没有之一,WAIMAI,1,3.6,4
浪味鲜[爱你][爱你][泪][泪][泪][泪]  为啥现在超市里总没有蔬菜口味//@海外美食家:还记得那年春游的事情么？,浪味鲜 爱你 爱你 泪 泪 泪 泪 为啥现在超市里总没有蔬菜口味,WEIBO,1,0.5,0
没看新闻联播，在微博看到万永兄得大奖，真心祝贺。刷到这条时乐真乐了，好歹也是十八大党代表，这觉悟怎么还没提上来呢[嘻嘻]//@刘万永:还没看见钱呢。。。//@-水上漂-: 恭喜刘老师哈....不过您还请吃一顿不...//@刘万永:回复@龙志:呵呵，谢谢！ //@龙志:恭喜刘代表@刘万永 [哈哈],没看新闻联播 在微博看到万永兄得大奖 真心祝贺 刷到这条时乐真乐了 好歹也是十八大党代表 这觉悟怎么还没提上来呢 嘻嘻 恭喜刘老师哈 不过您还请吃一顿不 哈哈,WEIBO,1,5.0,5
[怒]这样的事情，国家必须重拳出击，让不法商家赔不起，牢底坐穿，甚至是该杀的就杀，否则 ，老百姓真的是没活路！,怒 这样的事情 国家必须重拳出击 让不法商家赔不起 牢底坐穿 甚至是该杀的就杀 否则 老百姓真的是没活路,WEIBO,0,5.0,5
5USB接口，再加上esata接口，在接口方面已经非常齐全了，同时性能配置也不低,5USB接口 再加上esata接口 在接口方面已经非常齐全了 同时性能配置也不低,ChnSentiCorp,1,5.0,5
//@乐活武汉：武汉路桥中心工作人员表示，扣费属实，待调查清楚后回复[失望] 。针对网帖内容，路桥中心一负责人表示：纯属捏造事实，图片上的公章与该中心的印模不一致，属于仿造公章，目前，该中心已向警方报案。,针对网帖内容 路桥中心一负责人表示 纯属捏造事实 图片上的公章与该中心的印模不一致 属于仿造公章 目前 该中心已向警方报案,WEIBO,0,4.3,4
继续走起来[鼓掌] //@九寸金钉:[鼓掌],继续走起来 鼓掌,WEIBO,1,2.2,2
没有24小时免费服务电话联系十分不便，请尽快解决，你们每天9---21时才接电话，你们难道在欧洲，我们7：30就上班了，上帝都上班了，你们难道还要睡觉，等上帝给你们叫醒送钱给你们吗？快改改了，拜托！,没有24小时免费服务电话联系十分不便 请尽快解决 你们每天9 21时才接电话 你们难道在欧洲 我们7 30就上班了 上帝都上班了 你们难道还要睡觉 等上帝给你们叫醒送钱给你们吗 快改改了 拜托,ChnSentiCorp,0,2.6,3
性价比不错，其实我一直关注Dell的XPS1330，不过性价比不好，一直犹豫未买。幸亏没买。,性价比不错 其实我一直关注Dell的XPS1330 不过性价比不好 一直犹豫未买 幸亏没买,ChnSentiCorp,1,1.8,2
"CPU散热过大,ghost下无法安装任何系统,只能纯美版按步就班一环环的来安装方可完成",CPU散热过大 ghost下无法安装任何系统 只能纯美版按步就班一环环的来安装方可完成,ChnSentiCorp,0,5.0,5
